id,CALL_RDD_DAY42TODAY45_CNT,CALL_RDD_DAY42TODAY45_IN,CALL_RDD_DAY42TODAY45_INOUTRATIO,CALL_RDD_DAY42TODAY45_RECORD,CALL_RDD_DAY42TODAY45_TIME,CALL_RDD_DAY42TODAY45_TIME_AVG,CALL_RDD_DAY42TODAY45_TIME_IN,CALL_RDD_DAY42TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY42TODAY45_TIME_VAR
u0813,1,1,1,1,10.08333302,10.08333302,10.08333302,1,0
u0234,35,24,0.685714304,1,29.48333359,0.842380941,18.14999962,0.615602016,0.506814957
u4974,53,24,0.452830195,1,44.95000076,0.848113179,19.95000076,0.443826467,0.342690349
u4770,80,42,0.524999976,1,104.3333359,1.304166675,50.48333359,0.483865827,3.52083683
u4723,4,1,0.25,1,10.26666641,2.566666603,3.533333302,0.344155848,4.070416451
u4988,,0,,0,,,0,,
u2630,18,9,0.5,1,13.05000019,0.725000024,8.983333588,0.688378036,0.826581776
u2378,11,5,0.454545468,1,21.98333359,1.99848485,11.4333334,0.520090997,4.642952442
u3532,,0,,0,,,0,,
u3919,1,1,1,1,0.283333331,0.283333331,0.283333331,1,0
u0572,17,9,0.529411793,1,28.01666641,1.648039222,16.64999962,0.594289124,3.734048367
u3596,10,6,0.600000024,1,13.69999981,1.370000005,7.083333492,0.51703161,0.479211122
u0492,1,0,0,1,1.149999976,1.149999976,0,0,0
u2627,13,11,0.846153855,1,104.5,8.038461685,103.3666687,0.989154696,119.5251465
u1486,,0,,0,,,0,,
u4547,149,81,0.543624163,1,124.8833313,0.83814317,66.30000305,0.530895531,0.985403776
u1144,18,14,0.777777791,1,44.70000076,2.483333349,42.71666718,0.955630124,6.617962837
u0736,4,3,0.75,1,4.099999905,1.024999976,3.400000095,0.829268277,1.277013898
u1717,125,52,0.416000009,1,149.5,1.19599998,49.28333282,0.329654396,4.906490803
u0029,,0,,0,,,0,,
u2536,61,30,0.491803288,1,66.73332977,1.093989015,31.48333359,0.471778214,3.305337191
u2829,22,10,0.454545468,1,10.86666679,0.4939394,5.099999905,0.469325155,0.087614782
u0791,11,2,0.181818187,1,5.699999809,0.518181801,0.833333313,0.146198824,0.087548211
u4341,118,41,0.347457618,1,53.68333435,0.454943508,20.35000038,0.379074812,0.105830081
u0958,33,17,0.515151501,1,64.83333588,1.964646459,48.04999924,0.741131127,24.27356529
u3516,37,22,0.594594598,1,32.23333359,0.871171176,16.73333359,0.519131362,0.345159888
u4982,2,2,1,1,1.149999976,0.574999988,1.149999976,1,6.94E-05
u4486,4,1,0.25,1,1.116666675,0.279166669,0.016666668,0.014925373,0.027274305
u1687,4,1,0.25,1,2.033333302,0.508333325,0.283333331,0.13934426,0.13618055
u3430,4,2,0.5,1,1.850000024,0.462500006,1.333333373,0.720720708,0.150607646
u0889,3,3,1,1,40.23333359,13.41111088,40.23333359,1,279.8411865
u1556,29,14,0.482758611,1,28.66666603,0.988505721,15.39999962,0.537209332,2.20212841
u4827,,0,,0,,,0,,
u1172,11,8,0.727272749,1,10.61666679,0.965151489,6.966666698,0.656200945,1.005629063
u0828,6,3,0.5,1,4.183333397,0.697222233,0.600000024,0.143426299,0.345408946
u0501,,0,,0,,,0,,
u0171,1,0,0,1,0.850000024,0.850000024,0,0,0
u4367,,0,,0,,,0,,
u0018,24,14,0.583333313,1,28.58333397,1.190972209,19.36666679,0.677551031,1.190624475
u2980,2,2,1,1,11.26666641,5.633333206,11.26666641,1,0.871111095
u0179,6,4,0.666666687,1,3.566666603,0.594444454,2.466666698,0.691588759,0.140895069
u3908,4,2,0.5,1,1.833333373,0.458333343,0.600000024,0.327272713,0.061180554
u2215,8,4,0.5,1,4.166666508,0.520833313,2.5,0.600000024,0.166232646
u4396,,0,,0,,,0,,
u4539,9,0,0,1,10.9333334,1.214814782,0,0,3.689842224
u4975,71,40,0.563380301,1,47.91666794,0.67488265,27.5,0.573913038,0.357815921
u4553,,0,,0,,,0,,
u4833,11,6,0.545454562,1,20.81666756,1.892424226,12.03333378,0.578062475,4.41724062
u4377,8,7,0.875,1,2.799999952,0.349999994,2.599999905,0.928571403,0.017013889
u0888,3,2,0.666666687,1,1.799999952,0.600000024,1.583333373,0.879629612,0.130185187
u0366,,0,,0,,,0,,
u4755,,0,,0,,,0,,
u3580,3,2,0.666666687,1,4.900000095,1.633333325,2.633333445,0.537414968,0.559074104
u2915,7,4,0.571428597,1,13.13333321,1.876190424,3.299999952,0.251269042,7.657687187
u3332,14,9,0.642857134,1,11.71666622,0.836904764,7.333333492,0.625889063,0.989888012
u4518,283,98,0.346289754,1,169.4499969,0.598763227,54.56666565,0.322022229,0.261825114
u4526,19,7,0.368421048,1,9.866666794,0.519298255,4.516666889,0.457770258,0.110124655
u1409,3,2,0.666666687,1,1.966666698,0.655555546,0.516666651,0.262711853,0.316728383
u1187,81,51,0.629629612,1,80.76667023,0.997119367,53.28333282,0.659719348,1.151315451
u0644,,0,,0,,,0,,
u2926,1,0,0,1,2.316666603,2.316666603,0,0,0
u2189,51,37,0.725490212,1,34.61666489,0.678758144,27.10000038,0.782859921,0.394728512
u2201,13,6,0.461538464,1,23.73333359,1.825641036,4.283333302,0.18047753,6.122889519
u2192,,0,,0,,,0,,
u4657,19,9,0.473684222,1,23.86666679,1.256140351,12.3166666,0.516061425,1.4885149
u0830,12,7,0.583333313,1,5.949999809,0.495833337,3.883333445,0.652661085,0.243339121
u0349,10,4,0.400000006,1,6.233333111,0.623333335,2.849999905,0.457219243,0.213677779
u0998,87,61,0.701149404,1,104.1666641,1.197317958,70.59999847,0.677760005,2.525012016
u3542,51,19,0.372549027,1,54.84999847,1.075490236,11.16666698,0.203585535,3.534328461
u4765,,0,,0,,,0,,
u0545,36,11,0.305555552,1,25.53333282,0.709259272,6.233333111,0.244125322,0.510192037
u0272,33,19,0.575757563,1,45.59999847,1.381818175,32.83333206,0.720029235,2.565443754
u4665,21,4,0.190476194,1,171.1666718,8.150794029,4.599999905,0.026874391,375.5543823
u3582,45,23,0.51111114,1,46.41666794,1.031481504,22.81666756,0.491561949,0.682533622
u3256,8,3,0.375,1,7.016666889,0.877083361,1.166666627,0.166270778,0.605829
u2918,9,4,0.444444448,1,11.41666698,1.268518567,2.033333302,0.178102195,4.104718685
u0075,106,65,0.613207519,1,262.5499878,2.476886749,160.8666687,0.612708688,26.7468586
u2603,5,1,0.200000003,1,6.316666603,1.263333321,0.633333325,0.100263849,0.921044469
u0846,14,10,0.714285731,1,16.96666718,1.211904764,14.96666622,0.882121801,0.727755129
u3797,,0,,0,,,0,,
u2768,32,14,0.4375,1,36,1.125,17.75,0.493055552,1.05296874
u0746,1,1,1,1,0.316666663,0.316666663,0.316666663,1,0
u1253,73,35,0.479452044,1,53.73333359,0.736073077,26.79999924,0.4987593,0.394726127
u3691,1,0,0,1,0.916666687,0.916666687,0,0,0
u4904,3,1,0.333333343,1,1.716666698,0.572222233,0.633333325,0.368932039,0.072283953
u4383,,0,,0,,,0,,
u4649,,0,,0,,,0,,
u2500,16,6,0.375,1,10.6833334,0.667708337,6.233333111,0.583463311,0.886787117
u3826,6,2,0.333333343,1,3.349999905,0.558333337,1.116666675,0.333333343,0.068680555
u1051,,0,,0,,,0,,
u2606,15,15,1,1,25.16666603,1.677777767,25.16666603,1,2.66272831
u4625,1,1,1,1,4.983333111,4.983333111,4.983333111,1,0
u3698,9,4,0.444444448,1,36.38333511,4.042592525,9.433333397,0.259276211,32.99556351
u4559,1,0,0,1,0.233333334,0.233333334,0,0,0
u2753,12,5,0.416666657,1,16.93333244,1.411111116,10.48333359,0.619094491,3.974830151
u4047,39,27,0.692307711,1,121.2333298,3.108546972,70.59999847,0.582348108,34.30803299
u0588,23,15,0.652173936,1,80.16666412,3.48550725,59.83333206,0.746361732,63.55210876
u1744,8,8,1,1,60.78333282,7.597916603,60.78333282,1,31.40905762
u3295,9,6,0.666666687,1,10.36666679,1.151851892,3.233333349,0.311897099,2.545459509
u1250,10,4,0.400000006,1,5.466666698,0.546666682,2.150000095,0.393292695,0.123322219
u2583,13,7,0.538461566,1,26.13333321,2.010256529,17.66666603,0.676020384,2.754937649
u2402,1,0,0,1,0.316666663,0.316666663,0,0,0
u2397,16,10,0.625,1,40.26666641,2.516666651,5.150000095,0.127897352,20.8562851
u4799,53,26,0.490566045,1,185.8500061,3.506603718,88.33333588,0.475293696,26.95942688
u1967,4,4,1,1,1.016666651,0.254166663,1.016666651,1,0.00296875
u1649,13,4,0.307692319,1,25.54999924,1.965384603,4.016666889,0.157208085,15.4586525
u3599,4,3,0.75,1,4.783333302,1.195833325,3.049999952,0.637630641,1.118940949
u3490,3,3,1,1,8.399999619,2.799999952,8.399999619,1,0.441296309
u4718,14,10,0.714285731,1,8.5,0.607142866,5.983333111,0.703921556,0.096695013
u4262,,0,,0,,,0,,
u3468,13,6,0.461538464,1,8.866666794,0.682051301,3.116666555,0.35150376,0.076600924
u1888,25,21,0.839999974,1,49.43333435,1.977333307,37.13333511,0.751180053,4.99010849
u1257,9,2,0.222222224,1,5.683333397,0.631481469,1.416666627,0.249266863,0.127249658
u2103,,0,,0,,,0,,
u0749,8,4,0.5,1,32.54999924,4.068749905,4.116666794,0.126472101,47.88822556
u4399,,0,,0,,,0,,
u3770,2,0,0,1,3.183333397,1.591666698,0,0,1.460069418
u3489,,0,,0,,,0,,
u4143,25,13,0.519999981,1,25.81666756,1.032666683,10.13333321,0.392511308,0.484766215
u0293,3,1,0.333333343,1,21.53333282,7.177777767,13.53333378,0.628482997,29.40561676
u4422,5,0,0,1,2.783333302,0.556666672,0,0,0.125955552
u3592,4,3,0.75,1,3.916666746,0.979166687,0.800000012,0.204255313,1.553941011
u4045,1,0,0,1,0.449999988,0.449999988,0,0,0
u4876,1,1,1,1,10.23333359,10.23333359,10.23333359,1,0
u4652,,0,,0,,,0,,
u4052,71,34,0.478873253,1,84.30000305,1.187323928,38.18333435,0.452945828,1.474815845
u2239,74,37,0.5,1,165.0833282,2.230855942,84.40000153,0.511256933,7.716108799
u3619,34,16,0.470588237,1,37.43333435,1.100980401,16.16666603,0.431878895,1.452597022
u3937,34,24,0.70588237,1,34.61666489,1.018137217,25.75,0.743861318,1.021754384
u1284,13,5,0.384615391,1,7.883333206,0.606410265,1.766666651,0.224101484,0.38301447
u1279,2,2,1,1,3.450000048,1.725000024,3.450000048,1,1.155624986
u3436,13,8,0.615384638,1,6.383333206,0.491025627,3.616666555,0.56657964,0.050453648
u2064,46,27,0.586956501,1,54.51666641,1.185144901,37.08333206,0.680220127,0.797804713
u1009,10,5,0.5,1,58.18333435,5.818333149,8.166666985,0.140360922,89.53752136
u3105,8,6,0.75,1,9.916666985,1.239583373,8.083333015,0.815126061,0.815481782
u1909,29,9,0.310344815,1,16.64999962,0.574137926,5.616666794,0.337337345,0.114723876
u3854,25,10,0.400000006,1,54.36666489,2.174666643,14.5666666,0.267933786,16.91391373
u0603,,0,,0,,,0,,
u4873,,0,,0,,,0,,
u3041,2,2,1,1,12.16666698,6.083333492,12.16666698,1,22.09000015
u0497,1,1,1,1,1.649999976,1.649999976,1.649999976,1,0
u0884,1,0,0,1,3.366666555,3.366666555,0,0,0
u0651,21,8,0.380952388,1,24.25,1.15476191,8.566666603,0.3532646,0.629077852
u1079,27,16,0.592592597,1,18.75,0.694444418,10.28333378,0.54844445,0.404238671
u2477,,0,,0,,,0,,
u2591,57,19,0.333333343,1,57.75,1.013157845,21.16666603,0.366522372,0.793398976
u3987,1,0,0,1,1.100000024,1.100000024,0,0,0
u2834,154,78,0.506493509,1,250.8333282,1.628787875,130.7333374,0.521196008,2.496714592
u3895,6,5,0.833333313,1,2.450000048,0.408333331,2.116666555,0.863945603,0.142939821
u0467,20,6,0.300000012,1,33.18333435,1.659166694,13.41666698,0.404319435,1.628735423
u2372,62,27,0.435483873,1,71.76667023,1.157526851,18.95000076,0.264050156,2.673366308
u3991,9,3,0.333333343,1,12.26666641,1.362962961,4.633333206,0.377717406,2.085603476
u2602,,0,,0,,,0,,
u0847,9,1,0.111111112,1,21.56666756,2.396296263,0.166666672,0.007727975,9.615109444
u3522,28,18,0.642857134,1,40.86666489,1.459523797,19.45000076,0.475938022,2.671774387
u0068,6,2,0.333333343,1,2.733333349,0.455555558,1.216666698,0.445121944,0.06552469
u1911,31,8,0.258064508,1,42.25,1.362903237,14.8166666,0.350690335,2.056159735
u3978,22,13,0.590909064,1,76.30000305,3.468181849,58.48333359,0.76649189,12.44242191
u1067,,0,,0,,,0,,
u4406,14,9,0.642857134,1,14.3166666,1.022619009,6.650000095,0.464493603,1.094190717
u0788,39,14,0.358974367,1,39.71666718,1.018376112,16.06666756,0.404532105,0.623700798
u4363,8,2,0.25,1,31.81666756,3.977083445,1.399999976,0.044002097,29.40006447
u4075,,0,,0,,,0,,
u0997,30,16,0.533333361,1,75.18333435,2.506111145,63.98333359,0.851030827,13.99036121
u1025,9,8,0.888888896,1,8.699999809,0.966666639,8.149999619,0.936781585,0.895185173
u2230,121,55,0.454545468,1,120.25,0.993801653,59.54999924,0.495218307,1.257245779
u0842,4,0,0,1,1.183333278,0.295833319,0,0,0.030190973
u2195,3,1,0.333333343,1,12.16666698,4.055555344,0.333333343,0.02739726,26.24765396
u3625,18,2,0.111111112,1,8.933333397,0.496296287,0.566666663,0.063432835,0.276560366
u1709,9,6,0.666666687,1,25.93333244,2.881481409,9.166666985,0.353470445,6.326508999
u0220,17,5,0.294117659,1,44.08333206,2.593137264,11.78333378,0.267296791,10.08242035
u2353,1,0,0,1,0.166666672,0.166666672,0,0,0
u2437,,0,,0,,,0,,
u3496,7,4,0.571428597,1,5.900000095,0.842857122,3.233333349,0.548022628,0.349036276
u2476,9,7,0.777777791,1,45.90000153,5.099999905,43.13333511,0.939724028,99.69160461
u0386,11,6,0.545454562,1,12.58333302,1.143939376,3.133333445,0.249006629,3.265417814
u3751,,0,,0,,,0,,
u4530,3,2,0.666666687,1,0.716666639,0.23888889,0.400000006,0.558139563,0.003765432
u4453,114,70,0.61403507,1,80.59999847,0.707017541,43.81666565,0.543631077,0.284039438
u3397,64,37,0.578125,1,184.5666656,2.883854151,104.2666702,0.564926863,20.05498314
u3161,2,1,0.5,1,1.233333349,0.616666675,0.13333334,0.108108111,0.233611107
u1524,,0,,0,,,0,,
u1581,,0,,0,,,0,,
u1045,15,3,0.200000003,1,26.01666641,1.734444499,1.783333302,0.068545803,4.21468401
u4912,,0,,0,,,0,,
u4464,147,76,0.517006814,1,123.1500015,0.837755084,52.59999847,0.427121401,1.193988442
u3610,2,2,1,1,8.666666985,4.333333492,8.666666985,1,15.34027767
u4747,,0,,0,,,0,,
u3260,,0,,0,,,0,,
u3810,17,6,0.352941185,1,172.3666687,10.13921547,61.90000153,0.359118164,126.8779068
u3979,39,21,0.538461566,1,32.01666641,0.820940197,18.26666641,0.570536196,0.384597123
u1621,18,12,0.666666687,1,9.233333588,0.512962937,7.849999905,0.850180507,0.250912219
u2800,22,12,0.545454562,1,22.45000076,1.020454526,3.700000048,0.164810687,2.651740789
u1576,3,2,0.666666687,1,1.733333349,0.577777803,1.483333349,0.855769217,0.055987656
u3944,,0,,0,,,0,,
u0282,5,4,0.800000012,1,7.016666889,1.403333306,6.349999905,0.90498811,1.473266721
u0727,45,12,0.266666681,1,185.8333282,4.129629612,7.233333111,0.038923766,65.52372742
u0534,5,5,1,1,1.549999952,0.310000002,1.549999952,1,0.0144
u0364,,0,,0,,,0,,
u3911,3,3,1,1,0.516666651,0.172222227,0.516666651,1,6.17E-05
u4313,30,9,0.300000012,1,57.70000076,1.923333287,4.800000191,0.083188906,12.40788174
u3620,,0,,0,,,0,,
u1398,11,6,0.545454562,1,19.93333244,1.812121153,7.033333302,0.352842808,2.038842916
u1226,68,17,0.25,1,55.58333206,0.817401946,19.28333282,0.34692654,1.061604857
u2467,9,5,0.555555582,1,5.783333302,0.642592609,2.099999905,0.36311239,0.476364881
u3869,6,5,0.833333313,1,7.516666889,1.252777815,7.366666794,0.980044365,2.41383481
u0415,11,4,0.363636374,1,16.56666756,1.5060606,2.5,0.15090543,2.351882458
u1432,9,2,0.222222224,1,42.81666565,4.757407188,1.5,0.035033088,59.58185959
u4906,5,2,0.400000006,1,13.91666698,2.783333302,10.14999962,0.729341328,3.792777777
u0532,6,1,0.166666672,1,9.449999809,1.575000048,0.433333337,0.045855381,2.877661943
u0766,,0,,0,,,0,,
u2761,,0,,0,,,0,,
u4333,,0,,0,,,0,,
u0538,1,1,1,1,3.916666746,3.916666746,3.916666746,1,0
u3946,,0,,0,,,0,,
u2965,6,3,0.5,1,32.59999847,5.433333397,31.31666756,0.960633934,124.1868515
u4274,1,1,1,1,0.5,0.5,0.5,1,0
u0191,44,26,0.590909064,1,48.20000076,1.095454574,19.60000038,0.40663901,1.272706628
u4449,163,73,0.447852761,1,188.6166687,1.157157421,56.96666718,0.3020235,4.856063366
u0348,3,2,0.666666687,1,20,6.666666508,19.54999924,0.977500021,79.3846283
u1617,,0,,0,,,0,,
u4920,,0,,0,,,0,,
u4596,,0,,0,,,0,,
u1659,9,9,1,1,10.46666622,1.162962914,10.46666622,1,1.150665283
u3712,,0,,0,,,0,,
u0006,4,4,1,1,9.583333015,2.395833254,9.583333015,1,1.580468774
u4535,25,13,0.519999981,1,34.84999847,1.394000053,29.56666756,0.848397911,10.2038641
u0972,70,41,0.585714281,1,101.9833298,1.456904769,61.40000153,0.602059186,6.799535751
u0080,14,7,0.5,1,76.18333435,5.441666603,42.31666565,0.555458307,22.02832413
u2079,27,16,0.592592597,1,32.90000153,1.218518496,14.10000038,0.428571433,3.951364994
u2326,70,27,0.385714293,1,66.26667023,0.946666658,24.13333321,0.364185125,0.650885701
u0860,,0,,0,,,0,,
u3617,,0,,0,,,0,,
u4316,11,5,0.454545468,1,46.08333206,4.189393997,13.63333321,0.295840859,14.19976139
u4416,26,0,0,1,41.03333282,1.578205109,0,0,3.864097595
u0647,15,4,0.266666681,1,13.98333359,0.932222247,4.716666698,0.337306321,0.707980275
u3437,7,3,0.428571433,1,17.89999962,2.557142973,6.083333492,0.339851022,3.581734657
u2756,4,4,1,1,7.25,1.8125,7.25,1,3.78074646
u0115,,0,,0,,,0,,
u2499,14,10,0.714285731,1,9.566666603,0.683333337,8.233333588,0.860627174,0.48480159
u1290,,0,,0,,,0,,
u0745,11,7,0.636363626,1,10.9333334,0.9939394,9.316666603,0.852134168,0.638953149
u3535,3,1,0.333333343,1,18.81666756,6.272222042,5.949999809,0.316209048,1.358580232
u2543,2,1,0.5,1,1.366666675,0.683333337,0.600000024,0.439024389,0.006944444
u2691,7,2,0.285714298,1,23.53333282,3.36190486,1.033333302,0.043909349,13.61831093
u2160,1,0,0,1,0.766666651,0.766666651,0,0,0
u1758,25,11,0.439999998,1,22.5,0.899999976,8.616666794,0.382962972,0.658399999
u4429,,0,,0,,,0,,
u1603,,0,,0,,,0,,
u2322,3,2,0.666666687,1,2.900000095,0.966666639,2.75,0.948275864,1.177222252
u1135,20,14,0.699999988,1,86.96666718,4.348333359,61.78333282,0.710425436,12.76458073
u2651,6,5,0.833333313,1,55.38333511,9.230555534,52.93333435,0.955762863,33.31966782
u2052,1,1,1,1,0.116666667,0.116666667,0.116666667,1,0
u3931,67,19,0.283582091,1,47.66666794,0.711442769,14.23333359,0.298601389,0.434653461
u3993,2,1,0.5,1,6.583333492,3.291666746,6.133333206,0.931645572,8.075069427
u2688,23,11,0.478260875,1,25.35000038,1.102173924,8.399999619,0.331360936,0.893847942
u4034,51,27,0.529411793,1,22.36666679,0.438562095,7.849999905,0.350968689,0.100441068
u1092,4,2,0.5,1,13.36666679,3.341666698,4.333333492,0.324189514,10.79298592
u3399,25,16,0.639999986,1,22.58333397,0.903333306,14.94999981,0.66199261,0.319733322
u3679,3,1,0.333333343,1,2.799999952,0.933333337,0.300000012,0.107142858,0.440555543
u0908,29,22,0.758620679,1,9.949999809,0.343103439,8.216666222,0.82579565,0.03907121
u2614,38,25,0.657894731,1,22.63333321,0.595614016,15.85000038,0.700294554,0.228197142
u2890,15,5,0.333333343,1,12.21666622,0.814444423,3.25,0.266030014,0.769069135
u2880,34,12,0.352941185,1,67.76667023,1.99313724,24.85000038,0.366699457,3.303792715
u0071,8,3,0.375,1,4.483333111,0.560416639,1.733333349,0.386617094,0.053190105
u3782,13,6,0.461538464,1,7.133333206,0.548717976,3.900000095,0.546728969,0.072113737
u4492,1,0,0,1,0.25,0.25,0,0,0
u0345,40,17,0.425000012,1,42,1.049999952,19.18333244,0.456746042,1.571569443
u0923,26,15,0.576923072,1,47.91666794,1.842948675,4.033333302,0.08417391,36.43383026
u2521,1,0,0,1,1.25,1.25,0,0,0
u0276,147,75,0.510204077,1,101.6500015,0.691496611,49.76666641,0.489588469,0.466418624
u3367,,0,,0,,,0,,
u0214,138,56,0.405797094,1,163.3166656,1.183454156,82.3833313,0.504439235,1.737208128
u2825,1,1,1,1,3.599999905,3.599999905,3.599999905,1,0
u4614,,0,,0,,,0,,
u3015,8,1,0.125,1,8.699999809,1.087499976,1.049999952,0.120689653,0.452968746
u2706,14,5,0.357142866,1,42.78333282,3.055952311,35.93333435,0.839890897,69.95046234
u4287,2,2,1,1,0.316666663,0.158333331,0.316666663,1,0.001736111
u0060,16,16,1,1,23.11666679,1.444791675,23.11666679,1,2.947108269
u0606,22,8,0.363636374,1,45.91666794,2.087121248,30.98333359,0.674773157,14.82866001
u3305,6,3,0.5,1,15.21666622,2.536111116,0.733333349,0.048192769,17.81976128
u1073,63,42,0.666666687,1,90.6166687,1.438359737,50.63333511,0.55876404,3.08412385
u3199,33,9,0.272727281,1,120.6833344,3.657070637,29,0.240298301,22.88417625
u2009,9,7,0.777777791,1,13.3166666,1.479629636,4.433333397,0.332916141,6.817949295
u1022,1,1,1,1,1.25,1.25,1.25,1,0
u3460,1,0,0,1,0.666666687,0.666666687,0,0,0
u3520,,0,,0,,,0,,
u0331,27,16,0.592592597,1,25.48333359,0.943827152,9.649999619,0.378678888,1.172019482
u4214,,0,,0,,,0,,
u1989,3,1,0.333333343,1,1.600000024,0.533333361,0.300000012,0.1875,0.20518519
u4538,18,8,0.444444448,1,30.91666603,1.717592597,18.18333244,0.58814019,6.959057808
u1219,2,0,0,1,115.3166656,57.65833282,0,0,3288.06665
u3211,2,2,1,1,0.683333337,0.341666669,0.683333337,1,0.030625001
u1188,6,1,0.166666672,1,84.33333588,14.05555534,0.466666669,0.005533597,418.23349
u0940,47,17,0.361702114,1,75.94999695,1.615957499,28.89999962,0.380513489,3.024881363
u2491,12,5,0.416666657,1,6.966666698,0.580555558,1.766666651,0.253588527,0.562584877
u3602,41,20,0.48780489,1,36.66666794,0.894308925,15.36666679,0.419090897,1.960929632
u0200,9,5,0.555555582,1,15.44999981,1.716666698,4.966666698,0.321467102,2.363456726
u3128,13,10,0.769230783,1,7.966666698,0.612820506,4.916666508,0.617154837,0.241715983
u1078,3,3,1,1,2.266666651,0.75555557,2.266666651,1,0.146358028
u4048,40,16,0.400000006,1,101.0166702,2.525416613,28.08333397,0.278006941,10.07733345
u4884,77,43,0.558441579,1,50.91666794,0.661255419,27.18333244,0.533878863,0.177780971
u2885,,0,,0,,,0,,
u2528,28,17,0.607142866,1,30.36666679,1.084523797,20.58333397,0.677826583,1.634165287
u2725,13,11,0.846153855,1,10.19999981,0.784615397,7.566666603,0.741830051,0.555019736
u2498,9,8,0.888888896,1,9.766666412,1.08518517,9.216666222,0.943686008,0.687805235
u0964,,0,,0,,,0,,
u2641,10,7,0.699999988,1,6.183333397,0.61833334,4.766666889,0.770889461,0.326580554
u3630,47,21,0.446808517,1,62.29999924,1.32553196,17.63333321,0.283039063,1.59350884
u0739,9,7,0.777777791,1,8.600000381,0.955555558,5.816666603,0.676356614,0.340246916
u0182,23,16,0.695652187,1,18.06666756,0.785507262,11.69999981,0.647601485,0.307736814
u3641,4,4,1,1,2.5,0.625,2.5,1,0.028541667
u2347,14,10,0.714285731,1,8.416666985,0.601190448,6.183333397,0.734653473,0.232399374
u2412,3,2,0.666666687,1,4.199999809,1.399999976,3.566666603,0.849206328,0.590185165
u0664,2,1,0.5,1,0.833333313,0.416666657,0.483333319,0.579999983,0.004444445
u2302,12,2,0.166666672,1,25.03333282,2.086111069,3.599999905,0.143808261,3.477075577
u2814,8,5,0.625,1,4.566666603,0.570833325,3.416666746,0.748175204,0.264288187
u3521,124,43,0.346774191,1,217.1166687,1.750940919,39.46666718,0.181776315,12.46142578
u4521,168,77,0.458333343,1,108.1666641,0.643849194,57.63333511,0.532819748,0.341443658
