id,CALL_RDD_DAY40TODAY45_CNT,CALL_RDD_DAY40TODAY45_IN,CALL_RDD_DAY40TODAY45_INOUTRATIO,CALL_RDD_DAY40TODAY45_RECORD,CALL_RDD_DAY40TODAY45_TIME,CALL_RDD_DAY40TODAY45_TIME_AVG,CALL_RDD_DAY40TODAY45_TIME_IN,CALL_RDD_DAY40TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY40TODAY45_TIME_VAR
u1687,11,2,0.181818187,1,7.283333302,0.662121236,1.216666698,0.167048052,0.14025712
u3430,9,5,0.555555582,1,17.73333359,1.970370412,2.25,0.126879692,20.66338158
u0889,12,8,0.666666687,1,46.26666641,3.855555534,42.84999847,0.926152766,100.4848328
u1556,29,14,0.482758611,1,28.66666603,0.988505721,15.39999962,0.537209332,2.20212841
u4827,,0,,0,,,0,,
u1172,12,9,0.75,1,10.75,0.895833313,7.099999905,0.660465121,0.974681735
u0828,8,5,0.625,1,27.76666641,3.470833302,24.18333244,0.870948374,35.50046921
u0501,,0,,0,,,0,,
u0171,3,1,0.333333343,1,9.600000381,3.200000048,3.016666651,0.314236104,3.991296291
u4367,,0,,0,,,0,,
u0018,33,20,0.606060624,1,40.25,1.219696999,30.45000076,0.756521761,1.565950394
u2980,2,2,1,1,11.26666641,5.633333206,11.26666641,1,0.871111095
u0179,8,5,0.625,1,4.349999905,0.543749988,2.733333349,0.628352463,0.117287323
u3908,5,3,0.600000024,1,3.366666555,0.673333347,2.133333445,0.633663356,0.233844444
u2215,13,5,0.384615391,1,7.466666698,0.574359,3.049999952,0.408482134,0.117547669
u4396,,0,,0,,,0,,
u4539,13,0,0,1,13.13333321,1.01025641,0,0,2.660151243
u4975,135,71,0.525925934,1,101.1333313,0.749135792,55.33333206,0.547132492,0.456445754
u4553,,0,,0,,,0,,
u4833,14,7,0.5,1,29.76666641,2.126190424,12.63333321,0.424412102,4.536814213
u4377,12,9,0.75,1,4.849999905,0.404166669,4.116666794,0.848797262,0.055005789
u0888,4,3,0.75,1,3.116666555,0.779166639,2.900000095,0.930481255,0.193940967
u0366,1,1,1,1,1.433333278,1.433333278,1.433333278,1,0
u4755,,0,,0,,,0,,
u3580,7,3,0.428571433,1,8.133333206,1.161904812,3.183333397,0.391393453,0.713072538
u2915,9,6,0.666666687,1,14.19999981,1.577777743,4.366666794,0.307511747,6.281543255
u3332,25,18,0.720000029,1,39.23333359,1.569333315,34.26666641,0.873406947,11.30801487
u4518,396,162,0.409090906,1,250.6999969,0.633080781,91.8833313,0.366507113,0.336039513
u4526,23,10,0.434782594,1,10.64999962,0.463043481,5.050000191,0.474178404,0.106569
u1409,3,2,0.666666687,1,1.966666698,0.655555546,0.516666651,0.262711853,0.316728383
u1187,126,78,0.619047642,1,164.9166718,1.308862448,97.19999695,0.589388609,6.049853325
u0644,4,1,0.25,1,4.916666508,1.229166627,0.316666663,0.064406782,3.190468788
u2926,4,2,0.5,1,6.116666794,1.529166698,2.349999905,0.384196192,0.546024323
u2189,89,66,0.741573036,1,61.88333511,0.695318341,47.58333206,0.768920004,0.32428208
u2201,20,9,0.449999988,1,31.31666756,1.56583333,5.133333206,0.163916975,4.540068626
u2192,,0,,0,,,0,,
u4657,32,17,0.53125,1,33.15000153,1.035937548,19.58333397,0.590749145,1.472935915
u0830,18,10,0.555555582,1,8.383333206,0.46574074,4.816666603,0.574552655,0.206372604
u0349,21,5,0.238095239,1,30.14999962,1.435714245,3.933333397,0.130458817,4.788869858
u0998,137,91,0.664233565,1,184.8999939,1.349635005,120.4000015,0.651162803,3.340152025
u3542,71,26,0.366197169,1,64.59999847,0.90985918,15.64999962,0.242260069,2.651898146
u4765,23,23,1,1,12.89999962,0.560869575,12.89999962,1,0.052913252
u0545,51,19,0.372549027,1,39.20000076,0.768627465,13.58333302,0.346513599,0.560453653
u0272,52,32,0.615384638,1,72.75,1.399038434,54.33333206,0.746849954,2.447205305
u4665,29,6,0.206896558,1,202.8833313,6.995976925,12.6833334,0.0625154,276.1473999
u3582,57,32,0.561403513,1,54.13333511,0.949707627,29.46666718,0.544334948,0.615804017
u3256,16,6,0.375,1,13.96666622,0.872916639,2.900000095,0.207637236,0.546384573
u2918,13,6,0.461538464,1,13.3166666,1.024358988,3.633333445,0.272841066,3.031650305
u0075,191,111,0.581151843,1,371.3333435,1.944153547,224.3333282,0.604129255,17.69849586
u2603,5,1,0.200000003,1,6.316666603,1.263333321,0.633333325,0.100263849,0.921044469
u0846,24,16,0.666666687,1,26.01666641,1.084027767,22.41666603,0.861627162,0.788668513
u3797,,0,,0,,,0,,
u2768,85,38,0.447058827,1,114.4000015,1.345882297,65.84999847,0.575611889,2.11619544
u0746,1,1,1,1,0.316666663,0.316666663,0.316666663,1,0
u1253,123,70,0.569105685,1,124.4666672,1.011924148,81.30000305,0.653186917,3.593801022
u3691,1,0,0,1,0.916666687,0.916666687,0,0,0
u4904,5,3,0.600000024,1,3.233333349,0.646666646,2.150000095,0.664948463,0.135711104
u4383,,0,,0,,,0,,
u4649,,0,,0,,,0,,
u2500,25,12,0.479999989,1,20.23333359,0.809333324,12.46666622,0.616144955,0.782979548
u3826,7,2,0.285714298,1,7.733333111,1.104761958,1.116666675,0.144396558,1.850374103
u1051,,0,,0,,,0,,
u2606,27,27,1,1,31.51666641,1.167283893,31.51666641,1,1.897602558
u4625,1,1,1,1,4.983333111,4.983333111,4.983333111,1,0
u3698,14,5,0.357142866,1,42.75,3.053571463,11.23333359,0.26276803,23.42865753
u4559,3,0,0,1,3.983333349,1.327777743,0,0,1.682654262
u2753,21,10,0.476190478,1,33.09999847,1.576190472,19.45000076,0.587613285,3.826205492
u4047,67,39,0.582089543,1,182.8999939,2.729850769,105.4833298,0.576726794,21.42799759
u0588,32,22,0.6875,1,94.30000305,2.946875095,72.31666565,0.766878784,47.43473053
u1744,12,11,0.916666687,1,89.98332977,7.498610973,81.08333588,0.901092768,33.38664246
u3295,27,16,0.592592597,1,37.59999847,1.392592549,15.89999962,0.422872335,2.862661123
u1250,10,4,0.400000006,1,5.466666698,0.546666682,2.150000095,0.393292695,0.123322219
u2583,27,15,0.555555582,1,42.45000076,1.572222233,29.98333359,0.70632118,2.694876432
u2402,1,0,0,1,0.316666663,0.316666663,0,0,0
u2397,28,16,0.571428597,1,46.66666794,1.666666627,7.083333492,0.151785716,13.02656746
u4799,68,34,0.5,1,246.4666595,3.624509811,94,0.381390303,35.07723236
u1967,7,7,1,1,2.016666651,0.288095236,2.016666651,1,0.030453514
u1649,17,5,0.294117659,1,32.18333435,1.893137217,5.75,0.178663909,12.01166821
u3599,4,3,0.75,1,4.783333302,1.195833325,3.049999952,0.637630641,1.118940949
u3490,6,6,1,1,15.03333378,2.50555563,15.03333378,1,1.108857989
u4718,18,12,0.666666687,1,10.4333334,0.5796296,7.333333492,0.702875376,0.133504808
u4262,,0,,0,,,0,,
u3468,13,6,0.461538464,1,8.866666794,0.682051301,3.116666555,0.35150376,0.076600924
u1888,49,36,0.734693885,1,115.7333298,2.36190486,66.71666718,0.576468885,9.419035912
u1257,11,2,0.181818187,1,19.10000038,1.736363649,1.416666627,0.074171029,13.37817287
u2103,,0,,0,,,0,,
u0749,8,4,0.5,1,32.54999924,4.068749905,4.116666794,0.126472101,47.88822556
u4399,,0,,0,,,0,,
u3770,3,1,0.333333343,1,3.666666746,1.222222209,0.483333319,0.131818175,1.246358037
u3489,,0,,0,,,0,,
u4143,26,14,0.538461566,1,26.75,1.028846145,11.0666666,0.413707167,0.466486275
u0293,6,3,0.5,1,26.61666679,4.436110973,18.03333282,0.677520335,23.79568672
u4422,8,2,0.25,1,4.650000095,0.581250012,1.733333349,0.372759849,0.258988708
u3592,4,3,0.75,1,3.916666746,0.979166687,0.800000012,0.204255313,1.553941011
u4045,1,0,0,1,0.449999988,0.449999988,0,0,0
u4876,5,1,0.200000003,1,12.38333321,2.476666689,10.23333359,0.826379538,15.09062195
u4652,,0,,0,,,0,,
u4052,100,49,0.49000001,1,154.5500031,1.54550004,53.76666641,0.347891718,5.676288128
u2239,115,59,0.513043463,1,333.4666748,2.899710178,225.5500031,0.676379442,25.02405357
u3619,56,29,0.517857134,1,61.61666489,1.10029757,27.13333321,0.440357059,1.158685446
u3937,54,35,0.648148119,1,51.40000153,0.951851845,32.23333359,0.62710768,0.875901937
u1284,25,9,0.360000014,1,20.58333397,0.823333323,4.233333111,0.205668017,0.791422248
u1279,3,2,0.666666687,1,7.800000191,2.599999905,3.450000048,0.442307681,2.301666737
u3436,23,15,0.652173936,1,13.76666641,0.598550737,9.533333778,0.692493975,0.146060705
u2064,94,61,0.648936152,1,147.4499969,1.568616986,101.7166672,0.68983835,2.911512136
u1009,15,7,0.466666669,1,123.6166687,8.241110802,13.0666666,0.105703115,135.6366577
u3105,10,7,0.699999988,1,12.35000038,1.235000014,9.050000191,0.73279351,0.664969444
u1909,38,11,0.289473683,1,22.66666603,0.596491218,7.166666508,0.316176474,0.108204059
u3854,32,14,0.4375,1,59.13333511,1.847916722,17.61666679,0.297914326,13.62020397
u0603,,0,,0,,,0,,
u4873,,0,,0,,,0,,
u3041,3,3,1,1,15.96666622,5.322222233,15.96666622,1,15.88524723
u0497,3,2,0.666666687,1,2.433333397,0.811111093,2.383333445,0.979452074,0.429691344
u0884,1,0,0,1,3.366666555,3.366666555,0,0,0
u0651,39,15,0.384615391,1,46.79999924,1.200000048,19.10000038,0.408119649,0.878262103
u1079,33,17,0.515151501,1,39.13333511,1.185858607,10.86666679,0.277683139,3.193082809
u2477,,0,,0,,,0,,
u2591,82,38,0.463414639,1,84.16666412,1.026422739,39.28333282,0.466732681,0.875128388
u3987,1,0,0,1,1.100000024,1.100000024,0,0,0
u2834,280,133,0.474999994,1,447.8500061,1.599464297,223.3999939,0.498827726,3.031097889
u3895,7,5,0.714285731,1,2.683333397,0.383333325,2.116666555,0.788819849,0.126269847
u0467,25,8,0.319999993,1,40,1.600000024,15.03333378,0.375833333,1.428488851
u2372,86,34,0.395348847,1,101.25,1.177325606,30.98333359,0.30600822,2.37387538
u3991,15,4,0.266666681,1,17.91666603,1.194444418,7.133333206,0.398139536,1.493061781
u2602,,0,,0,,,0,,
u0847,19,2,0.105263159,1,39.70000076,2.089473724,0.766666651,0.019311503,9.150385857
u3522,37,21,0.567567587,1,60.73333359,1.641441464,27.26666641,0.448957175,2.988973379
u0068,6,2,0.333333343,1,2.733333349,0.455555558,1.216666698,0.445121944,0.06552469
u1911,45,13,0.288888901,1,77.56666565,1.723703742,27.79999924,0.358401388,3.70751214
u3978,42,19,0.452380955,1,146.5500031,3.489285707,104.0833359,0.710224032,13.97712708
u1067,,0,,0,,,0,,
u4406,40,22,0.550000012,1,135.6666718,3.391666651,71.5,0.527027011,32.70404053
u0788,48,17,0.354166657,1,46.86666489,0.976388872,17.61666679,0.375889033,0.555507302
u4363,13,3,0.230769232,1,65.68333435,5.052564144,4.666666508,0.071047954,37.48875427
u4075,,0,,0,,,0,,
u0997,42,24,0.571428597,1,136.5833282,3.251984119,90.55000305,0.662965238,18.1660881
u1025,10,9,0.899999976,1,8.966666222,0.896666646,8.416666985,0.938661695,0.849766672
u2230,177,73,0.412429392,1,171.3500061,0.96807909,79.34999847,0.463087261,1.077689409
u0842,14,4,0.285714298,1,6.616666794,0.472619057,2.200000048,0.332493693,0.120936789
u2195,3,1,0.333333343,1,12.16666698,4.055555344,0.333333343,0.02739726,26.24765396
u3625,24,3,0.125,1,14.39999962,0.600000024,1.049999952,0.072916664,0.439583331
u1709,10,7,0.699999988,1,26.16666603,2.616666555,9.399999619,0.359235674,6.324999809
u0220,22,7,0.318181813,1,57.46666718,2.612121105,16.46666718,0.286542922,8.949045181
u2353,1,0,0,1,0.166666672,0.166666672,0,0,0
u2437,,0,,0,,,0,,
u3496,13,5,0.384615391,1,9.100000381,0.699999988,3.616666555,0.397435904,0.231068373
u2476,22,18,0.818181813,1,99.3833313,4.517424107,76.19999695,0.766728163,65.48064423
u0386,26,16,0.615384638,1,32.31666565,1.242948771,14.39999962,0.445590496,1.869127631
u3751,,0,,0,,,0,,
u4530,3,2,0.666666687,1,0.716666639,0.23888889,0.400000006,0.558139563,0.003765432
u4453,155,100,0.645161271,1,105.1166687,0.678172052,64.30000305,0.61170131,0.263747543
u3397,85,45,0.529411793,1,253.8833313,2.986862659,127.5,0.502199173,18.1178627
u3161,5,1,0.200000003,1,7.116666794,1.423333287,0.13333334,0.018735362,1.220844388
u1524,,0,,0,,,0,,
u1581,,0,,0,,,0,,
u1045,24,4,0.166666672,1,33.73333359,1.405555606,3.316666603,0.098320156,2.950848818
u4912,,0,,0,,,0,,
u4464,220,126,0.572727263,1,186.6999969,0.848636389,85.56666565,0.458311021,1.949546099
u3610,4,4,1,1,9.066666603,2.266666651,9.066666603,1,11.94250011
u4747,,0,,0,,,0,,
u3260,,0,,0,,,0,,
u3810,17,6,0.352941185,1,172.3666687,10.13921547,61.90000153,0.359118164,126.8779068
u3979,61,33,0.540983617,1,56.08333206,0.919398904,32.36666489,0.577117383,0.945684731
u1621,25,16,0.639999986,1,11.63333321,0.465333343,9.483333588,0.815186262,0.190953776
u2800,48,30,0.625,1,44.41666794,0.925347209,11.30000019,0.254409015,1.643460512
u1576,3,2,0.666666687,1,1.733333349,0.577777803,1.483333349,0.855769217,0.055987656
u3944,,0,,0,,,0,,
u0282,7,5,0.714285731,1,9.550000191,1.364285707,6.966666698,0.729493916,1.176859379
u0727,55,13,0.236363634,1,226,4.109090805,8,0.03539823,55.98535156
u0534,5,5,1,1,1.549999952,0.310000002,1.549999952,1,0.0144
u0364,,0,,0,,,0,,
u3911,4,4,1,1,0.699999988,0.174999997,0.699999988,1,6.94E-05
u4313,53,13,0.245283023,1,158.0666656,2.982389927,10.03333378,0.063475326,26.12034988
u3620,2,2,1,1,0.25,0.125,0.25,1,6.94E-05
u1398,21,10,0.476190478,1,34.83333206,1.658730149,14.30000019,0.410526305,1.454275608
u1226,107,27,0.252336442,1,91.56666565,0.855763257,24.41666603,0.266654521,3.386848927
u2467,18,10,0.555555582,1,11.01666641,0.612037063,5,0.45385778,0.345889062
u3869,6,5,0.833333313,1,7.516666889,1.252777815,7.366666794,0.980044365,2.41383481
u0415,12,5,0.416666657,1,16.81666756,1.401388884,2.75,0.163528249,2.276410103
u1432,11,2,0.181818187,1,43.23333359,3.930303097,1.5,0.03469545,51.82736588
u4906,7,2,0.285714298,1,15.21666622,2.173809528,10.14999962,0.667031765,3.63863945
u0532,9,2,0.222222224,1,10.41666698,1.157407403,0.683333337,0.0656,2.272537708
u0766,,0,,0,,,0,,
u2761,,0,,0,,,0,,
u4333,,0,,0,,,0,,
u0538,2,2,1,1,4.083333492,2.041666746,4.083333492,1,3.515625
u3946,,0,,0,,,0,,
u2965,11,5,0.454545468,1,42.66666794,3.878787994,38.88333511,0.911328137,73.41732788
u4274,4,2,0.5,1,2.5,0.625,0.916666687,0.366666675,0.141458333
u0191,64,38,0.59375,1,66.3833313,1.037239552,27.81666756,0.419030875,1.06498909
u4449,249,105,0.421686739,1,264.7000122,1.063052177,80.81666565,0.305314183,3.479717016
u0348,4,3,0.75,1,20.76666641,5.191666603,20.31666756,0.978330672,66.06534576
u1617,,0,,0,,,0,,
u4920,,0,,0,,,0,,
u4596,2,0,0,1,2.466666698,1.233333349,0,0,0.840277791
u1659,21,20,0.952380955,1,17.95000076,0.854761899,17.85000038,0.994428992,0.952014387
u3712,,0,,0,,,0,,
u0006,6,5,0.833333313,1,13.6833334,2.280555487,12.9333334,0.94518882,1.643557072
u4535,91,37,0.406593412,1,102.6833344,1.128388286,56.81666565,0.553319275,3.314044476
u0972,120,69,0.574999988,1,230.1666718,1.918055534,135.4333344,0.588414192,8.368100166
u0080,21,10,0.476190478,1,119.2833328,5.680158615,84.08333588,0.704904318,50.49517441
u2079,34,19,0.558823526,1,35.88333511,1.055392146,15.44999981,0.430562019,3.253132582
u2326,86,34,0.395348847,1,84.8666687,0.986821711,33.09999847,0.390023559,0.793909013
u0860,,0,,0,,,0,,
u3617,,0,,0,,,0,,
u4316,12,6,0.5,1,46.96666718,3.913888931,14.51666641,0.309084445,13.8513813
u4416,38,0,0,1,51.09999847,1.344736814,0,0,2.851112604
u0647,20,8,0.400000006,1,15.19999981,0.75999999,5.266666889,0.346491218,0.632622242
u3437,9,5,0.555555582,1,18.28333282,2.031481504,6.466666698,0.353691876,3.753298998
u2756,7,6,0.857142866,1,14.21666622,2.030952454,11.10000038,0.780773759,2.569795847
u0115,,0,,0,,,0,,
u2499,15,11,0.733333349,1,10.28333378,0.685555577,8.949999809,0.870340347,0.45255062
u1290,,0,,0,,,0,,
u0745,12,8,0.666666687,1,17.63333321,1.469444394,16.01666641,0.908317566,3.072862625
u3535,5,2,0.400000006,1,21.70000076,4.340000153,6.199999809,0.285714298,6.983399868
u2543,15,8,0.533333361,1,25.89999962,1.726666689,22.10000038,0.853281856,10.28110409
u2691,10,4,0.400000006,1,27,2.700000048,1.516666651,0.05617284,11.0585556
u2160,1,0,0,1,0.766666651,0.766666651,0,0,0
u1758,30,15,0.5,1,26.28333282,0.87611109,11.55000019,0.439441979,0.580994129
u4429,,0,,0,,,0,,
u1603,,0,,0,,,0,,
u2322,3,2,0.666666687,1,2.900000095,0.966666639,2.75,0.948275864,1.177222252
u1135,34,23,0.676470578,1,131.8999939,3.879411697,88.03333282,0.667424798,10.15416718
u2651,9,7,0.777777791,1,64.94999695,7.216666698,60.5,0.931485772,32.47228241
u2052,2,1,0.5,1,0.483333319,0.24166666,0.116666667,0.241379306,0.015625
u3931,105,28,0.266666681,1,92.30000305,0.879047632,33.81666565,0.366377741,1.509105921
u3993,2,1,0.5,1,6.583333492,3.291666746,6.133333206,0.931645572,8.075069427
u2688,28,16,0.571428597,1,27.26666641,0.97380954,10.3166666,0.378361851,0.827171206
u4034,73,37,0.506849289,1,48.15000153,0.659589052,13.94999981,0.289719611,1.231026769
u1092,5,3,0.600000024,1,13.94999981,2.789999962,4.916666508,0.352449238,9.851733208
u3399,42,29,0.690476179,1,40.38333511,0.961507916,30.95000076,0.766405284,0.605072618
u3679,9,6,0.666666687,1,6.300000191,0.699999988,2.349999905,0.373015881,0.328456789
u0908,47,31,0.659574449,1,20,0.425531924,13.38333321,0.669166684,0.13194859
u2614,51,32,0.627451003,1,26.88333321,0.527124166,18.75,0.697458148,0.194040969
u2890,31,11,0.354838699,1,21.75,0.70161289,6.216666698,0.285823762,0.453393459
u2880,58,23,0.396551728,1,121.7166672,2.098563194,53.15000153,0.436669856,4.58226347
u0071,12,4,0.333333343,1,7.533333302,0.627777755,2.25,0.298672557,0.317237645
u3782,15,6,0.400000006,1,8.466666222,0.564444423,3.900000095,0.46062991,0.06780988
u4492,2,1,0.5,1,0.433333337,0.216666669,0.183333337,0.423076928,0.001111111
u0345,51,19,0.372549027,1,73.40000153,1.43921566,20.54999924,0.279972762,7.771632195
u0923,30,17,0.566666663,1,49.09999847,1.636666656,4.933333397,0.100475222,31.85845184
u2521,2,1,0.5,1,2.466666698,1.233333349,1.216666698,0.493243247,0.000277778
u0276,213,112,0.525821567,1,143.9833374,0.675978065,76.3833313,0.530501187,0.413649619
u3367,,0,,0,,,0,,
u0214,192,68,0.354166657,1,253.9833374,1.322829843,104.5833359,0.41177243,2.820192099
u2825,1,1,1,1,3.599999905,3.599999905,3.599999905,1,0
u4614,,0,,0,,,0,,
u3015,13,2,0.15384616,1,12.89999962,0.992307663,1.216666698,0.094315246,0.40968442
u2706,20,8,0.400000006,1,58.41666794,2.920833349,49.31666565,0.844222546,52.98427582
u4287,2,2,1,1,0.316666663,0.158333331,0.316666663,1,0.001736111
u0060,28,28,1,1,36.81666565,1.314880967,36.81666565,1,2.705224991
u0606,39,13,0.333333343,1,77.8833313,1.997008562,40.83333206,0.524288476,9.588374138
u3305,7,4,0.571428597,1,19.5,2.785714388,5.016666889,0.257264972,15.64789104
u1073,72,48,0.666666687,1,103.0166702,1.430787086,53.86666489,0.522892714,3.515105486
u3199,63,19,0.301587313,1,147.5166626,2.341534376,39.43333435,0.267314434,14.57151604
u2009,11,9,0.818181813,1,14.13333321,1.284848452,5.25,0.371462256,5.749669552
u1022,1,1,1,1,1.25,1.25,1.25,1,0
u3460,1,0,0,1,0.666666687,0.666666687,0,0,0
u3520,7,3,0.428571433,1,3.766666651,0.538095236,1.75,0.464601755,0.016485261
u0331,41,24,0.585365832,1,34.63333511,0.844715476,15.46666622,0.446583241,0.85614419
u4214,,0,,0,,,0,,
u1989,6,4,0.666666687,1,5.133333206,0.855555534,3.833333254,0.746753275,0.386450619
u4538,24,11,0.458333343,1,40.48333359,1.686805606,22.5,0.555784285,5.429142952
u1219,2,0,0,1,115.3166656,57.65833282,0,0,3288.06665
u3211,2,2,1,1,0.683333337,0.341666669,0.683333337,1,0.030625001
u1188,11,2,0.181818187,1,97.18333435,8.834848404,1.516666651,0.015606242,261.9943542
u0940,89,37,0.415730327,1,184.8000031,2.076404572,59.58333206,0.322420627,8.436116219
u2491,22,14,0.636363626,1,14.16666698,0.643939376,8.666666985,0.611764729,0.629003644
u3602,56,26,0.464285702,1,59.03333282,1.054166675,27.96666718,0.473743647,2.503643274
u0200,18,7,0.388888896,1,26.39999962,1.466666698,6.599999905,0.25,1.470185161
u3128,16,13,0.8125,1,8.483333588,0.530208349,5.433333397,0.640471518,0.226292312
u1078,3,3,1,1,2.266666651,0.75555557,2.266666651,1,0.146358028
u4048,53,20,0.377358496,1,153.0333405,2.88742137,39.63333511,0.258984983,18.11704254
u4884,151,94,0.622516572,1,108.5999985,0.71920532,66.91666412,0.616175592,0.386360377
u2885,,0,,0,,,0,,
u2528,34,19,0.558823526,1,38.16666794,1.122549057,20.75,0.543668151,1.60266149
u2725,25,23,0.920000017,1,24.86666679,0.994666696,22.23333359,0.894101858,1.43206048
u2498,13,10,0.769230783,1,23.60000038,1.815384626,10.25,0.434322029,9.175404549
u0964,1,0,0,1,2.433333397,2.433333397,0,0,0
u2641,10,7,0.699999988,1,6.183333397,0.61833334,4.766666889,0.770889461,0.326580554
u3630,61,23,0.377049178,1,78.90000153,1.293442607,20.60000038,0.261089981,1.347762108
u0739,17,10,0.588235319,1,14.19999981,0.835294127,9.300000191,0.654929578,0.331989616
