id,CALL_RDD_DAY30TODAY45_CNT,CALL_RDD_DAY30TODAY45_IN,CALL_RDD_DAY30TODAY45_INOUTRATIO,CALL_RDD_DAY30TODAY45_RECORD,CALL_RDD_DAY30TODAY45_TIME,CALL_RDD_DAY30TODAY45_TIME_AVG,CALL_RDD_DAY30TODAY45_TIME_IN,CALL_RDD_DAY30TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY30TODAY45_TIME_VAR
u1051,,0,,0,,,0,,
u2606,108,75,0.694444418,1,122.5500031,1.134722233,82.5,0.673194587,1.6460706
u4625,3,1,0.333333343,1,7.083333492,2.361111164,4.983333111,0.703529418,3.440987587
u3698,62,19,0.306451619,1,180.4833374,2.911021471,56.95000076,0.315541595,15.13434505
u4559,25,8,0.319999993,1,49.98333359,1.999333382,19.56666756,0.391463816,3.475099564
u2753,72,45,0.625,1,101.1166687,1.404398203,60.90000153,0.602274597,3.212229967
u4047,155,79,0.50967741,1,333.7999878,2.153548479,171.6999969,0.514379859,12.64451599
u0588,64,45,0.703125,1,185.9333344,2.905208349,146.6166687,0.788544297,35.01044083
u1744,39,27,0.692307711,1,303.6000061,7.784615517,270.1833191,0.889931917,128.3781586
u3295,83,46,0.554216862,1,128.6333313,1.549799204,47.70000076,0.370821446,3.967339277
u1250,17,7,0.411764711,1,8.783333778,0.516666651,3.133333445,0.356736243,0.095718957
u2583,62,33,0.532258093,1,107.3000031,1.73064518,82.15000153,0.765610456,8.6102705
u2402,14,12,0.857142866,1,15.76666641,1.126190424,14.96666622,0.949260056,1.174948931
u2397,64,28,0.4375,1,132.8000031,2.075000048,11.66666698,0.087851405,12.63806438
u4799,164,76,0.463414639,1,510.7999878,3.114634037,209.8666687,0.41085878,25.49157715
u1967,28,17,0.607142866,1,17.89999962,0.639285743,12.4333334,0.694599628,0.55512327
u1649,44,23,0.522727251,1,115.4666672,2.624242306,81.6166687,0.706841826,25.83244324
u3599,8,6,0.75,1,8.016666412,1.002083302,5.900000095,0.735966742,0.781072021
u3490,22,13,0.590909064,1,68.1166687,3.096212149,50.48333359,0.741130412,43.26987076
u4718,64,33,0.515625,1,80.84999847,1.263281226,38.66666794,0.478251904,2.652145624
u4262,,0,,0,,,0,,
u3468,52,28,0.538461566,1,41.06666565,0.789743602,16.5,0.401785702,0.471027285
u1888,161,106,0.658385098,1,291.3666687,1.809730887,187.5666656,0.643747866,5.303114414
u1257,291,56,0.192439869,1,268.0166626,0.921019495,57.91666794,0.216093525,0.796733618
u2103,10,3,0.300000012,1,5.5,0.550000012,3.466666698,0.630303025,0.498944432
u0749,13,9,0.692307711,1,43.76666641,3.366666555,15.33333302,0.350342721,33.75042725
u4399,1,1,1,1,1.333333373,1.333333373,1.333333373,1,0
u3770,16,7,0.4375,1,15.9333334,0.995833337,5.433333397,0.341004193,0.756059051
u3489,9,2,0.222222224,1,29.04999924,3.227777719,1.133333325,0.039013196,48.88425827
u4143,80,37,0.462500006,1,62.06666565,0.775833309,29.46666718,0.474758327,0.365999311
u0293,50,21,0.419999987,1,99.84999847,1.996999979,49.5,0.495743603,7.127830029
u4422,23,9,0.391304344,1,14.28333378,0.621014476,7.949999809,0.556592762,0.275898963
u3592,12,9,0.75,1,7.866666794,0.655555546,4.199999809,0.533898294,0.693348765
u4045,14,8,0.571428597,1,38.06666565,2.719047546,27.28333282,0.716725051,13.09122467
u4876,13,2,0.15384616,1,20.96666718,1.612820506,12.08333302,0.576311588,6.423638821
u4652,,0,,0,,,0,,
u4052,324,174,0.537037015,1,346.8166809,1.070421815,163.3666687,0.47104618,2.449366093
u2239,352,172,0.488636374,1,772.2166748,2.19379735,434.2333374,0.56232059,11.90837955
u3619,150,85,0.566666663,1,221.0833282,1.473888874,143.1499939,0.647493422,9.732160568
u3937,131,86,0.656488538,1,111.2333298,0.849109411,74.93333435,0.673658967,0.775293946
u1284,58,25,0.431034476,1,51.45000076,0.887068987,17.46666718,0.339488178,0.673103869
u1279,27,16,0.592592597,1,47.71666718,1.767283916,26.48333359,0.555012226,3.301491499
u3436,44,27,0.613636374,1,30.54999924,0.694318175,22.36666679,0.73213309,1.94169116
u2064,179,133,0.743016779,1,264.2000122,1.475977659,205.0666656,0.776179671,2.166778564
u1009,43,25,0.581395328,1,200.1166687,4.653875828,36.56666565,0.182726741,74.45664215
u3105,19,15,0.789473712,1,28.66666603,1.508771896,24.35000038,0.849418581,3.058519602
u1909,97,22,0.226804122,1,77.09999847,0.794845343,20.39999962,0.264591426,0.437648118
u3854,105,49,0.466666669,1,230.3999939,2.194285631,85.68333435,0.371889472,28.75868225
u0603,8,5,0.625,1,14.25,1.78125,6.849999905,0.480701745,1.472183108
u4873,,0,,0,,,0,,
u3041,11,7,0.636363626,1,26.91666603,2.446969748,24.86666679,0.923839033,10.53377914
u0497,20,4,0.200000003,1,18.64999962,0.932500005,4.650000095,0.249329761,0.31906876
u0884,10,4,0.400000006,1,25.85000038,2.585000038,7.533333302,0.2914249,1.855691671
u0651,127,50,0.393700778,1,162.6833344,1.280971169,63.15000153,0.388177454,1.716936707
u1079,47,24,0.510638297,1,66.01667023,1.404609919,22.41666603,0.339560717,3.633849859
u2477,6,2,0.333333343,1,5.900000095,0.983333349,4.349999905,0.737288117,1.351296306
u2591,196,93,0.474489808,1,245.1166687,1.250595212,124.8499985,0.509349287,3.013606548
u3987,1,0,0,1,1.100000024,1.100000024,0,0,0
u2834,581,260,0.447504312,1,952.2666626,1.639013171,435.4333191,0.457259864,5.505431652
u3895,19,16,0.842105269,1,7.233333111,0.380701751,5.933333397,0.820276499,0.157726988
u0467,39,15,0.384615391,1,60.04999924,1.539743543,21.33333397,0.355259508,1.24093473
u2372,269,107,0.397769511,1,313.8833313,1.166852593,121.6999969,0.387723684,1.51927197
u3991,32,8,0.25,1,65.96666718,2.061458349,25.88333321,0.392369896,19.34584045
u2602,2,2,1,1,1.566666722,0.783333361,1.566666722,1,0.022500001
u0847,29,3,0.103448279,1,60.76666641,2.095402241,1.033333302,0.017004937,7.208465576
u3522,105,53,0.504761934,1,155.25,1.478571415,91.43333435,0.588942587,3.261628151
u0068,25,12,0.479999989,1,22.88333321,0.915333331,19.45000076,0.849963605,3.783264875
u1911,176,68,0.386363626,1,260.7666626,1.481628776,92.76667023,0.355745882,4.915991306
u3978,173,81,0.468208104,1,583.6333618,3.373603106,390.3166809,0.668770373,24.24040794
u1067,3,0,0,1,3.299999952,1.100000024,0,0,0.625185192
u4406,59,37,0.627118647,1,170.75,2.894067764,101.75,0.595900416,23.99110031
u0788,114,41,0.359649122,1,113.6999969,0.997368395,32.21666718,0.283347994,1.599944353
u4363,70,19,0.271428585,1,172.6666718,2.466666698,27.64999962,0.160135135,12.16161156
u4075,1,1,1,1,1.216666698,1.216666698,1.216666698,1,0
u0997,107,54,0.504672885,1,303.5166626,2.836604357,187.9166718,0.619131267,17.26927567
u1025,23,21,0.913043499,1,45.41666794,1.974637628,44.58333206,0.981651366,16.3014698
u2230,430,189,0.439534873,1,464.5,1.080232501,214,0.460710436,3.25813508
u0842,65,12,0.184615389,1,29.16666603,0.448717952,9.533333778,0.32685715,0.156489804
u2195,8,6,0.75,1,13.78333378,1.722916722,1.950000048,0.141475216,13.14291191
u3625,38,5,0.131578952,1,25.04999924,0.659210503,6.483333111,0.258815706,0.720916629
u1709,23,18,0.782608688,1,42.33333206,1.840579748,23.21666718,0.548425198,3.985188961
u0220,30,10,0.333333343,1,96.40000153,3.213333368,20.85000038,0.216286302,18.96091461
u2353,250,5,0.02,1,58.33333206,0.233333334,1.200000048,0.020571429,0.207766667
u2437,,0,,0,,,0,,
u3496,47,21,0.446808517,1,90.31666565,1.921631217,29.29999924,0.324414104,19.70099258
u2476,69,50,0.724637687,1,301.25,4.365942001,202.9499969,0.673692942,56.23332214
u0386,84,47,0.559523821,1,130.0500031,1.548214316,65.80000305,0.505959272,3.316382408
u3751,,0,,0,,,0,,
u4530,481,29,0.060291059,1,186.9833374,0.388738751,5.066666603,0.02709689,0.255384266
u4453,368,210,0.570652187,1,281.6166687,0.765262663,146.1166687,0.518849492,0.452737302
u3397,169,98,0.579881668,1,468.3666687,2.771400452,280.3666687,0.598605096,19.84969139
u3161,27,12,0.444444448,1,60.71666718,2.248765469,35.81666565,0.589898407,34.34565735
u1524,4,4,1,1,1.283333302,0.320833325,1.283333302,1,0.010329861
u1581,6,4,0.666666687,1,2.616666555,0.436111122,1.483333349,0.566878974,0.055408951
u1045,30,6,0.200000003,1,38.79999924,1.293333292,3.933333397,0.101374574,2.535937071
u4912,,0,,0,,,0,,
u4464,513,290,0.565302134,1,399.4833374,0.778719962,168.2666626,0.421210736,1.656867385
u3610,6,5,0.833333313,1,10.03333378,1.672222257,9.75,0.971760809,8.681728363
u4747,12,1,0.083333336,1,44.20000076,3.683333397,0.866666675,0.019607844,5.081944466
u3260,,0,,0,,,0,,
u3810,17,6,0.352941185,1,172.3666687,10.13921547,61.90000153,0.359118164,126.8779068
u3979,144,82,0.569444418,1,156.5,1.086805582,93.65000153,0.59840256,1.115693927
u1621,106,58,0.547169805,1,62.31666565,0.587893069,30.16666603,0.484086663,1.242356062
u2800,152,86,0.565789461,1,173.1999969,1.139473677,69.71666718,0.402521163,1.883518577
u1576,15,12,0.800000012,1,11.64999962,0.776666641,10.39999962,0.892703891,0.600918531
u3944,4,2,0.5,1,4.133333206,1.033333302,0.183333337,0.044354837,0.929583311
u0282,14,11,0.785714269,1,14.19999981,1.014285684,11.05000019,0.778169036,0.956303835
u0727,103,23,0.223300964,1,430.9333191,4.183818817,14.83333302,0.03442141,61.40279007
u0534,17,17,1,1,6.616666794,0.389215678,6.616666794,1,0.050553635
u0364,1,0,0,1,0.333333343,0.333333343,0,0,0
u3911,7,7,1,1,1.266666651,0.180952385,1.266666651,1,0.000113379
u4313,150,32,0.213333338,1,368.2000122,2.454666615,44.20000076,0.120043457,14.96240425
u3620,9,6,0.666666687,1,3.916666746,0.435185194,2.133333445,0.544680834,0.067249656
u1398,47,21,0.446808517,1,93.26667023,1.984397173,28.23333359,0.302716225,3.860832214
u1226,243,69,0.283950627,1,178,0.732510269,50.46666718,0.283520609,1.820095301
u2467,53,22,0.415094346,1,36.70000076,0.692452848,12.39999962,0.337874651,0.438192517
u3869,36,27,0.75,1,46.26666641,1.285185218,39.43333435,0.852305472,3.30885458
u0415,38,18,0.473684222,1,44.28333282,1.165350914,20.08333397,0.453519017,2.27829504
u1432,32,7,0.21875,1,107.7166672,3.366145849,18.93333244,0.175769761,27.3986187
u4906,8,2,0.25,1,19.56666756,2.445833445,10.14999962,0.518739343,3.701788187
u0532,51,14,0.274509817,1,61.96666718,1.215032697,11.3166666,0.18262507,1.114697814
u0766,1,0,0,1,1.683333278,1.683333278,0,0,0
u2761,,0,,0,,,0,,
u4333,2,1,0.5,1,0.516666651,0.258333325,0.300000012,0.580645144,0.001736111
u0538,11,7,0.636363626,1,31.41666603,2.856060505,24.20000076,0.770291805,14.92703438
u3946,,0,,0,,,0,,
u2965,73,39,0.534246564,1,151.6333313,2.077168941,99.66666412,0.6572873,17.70648766
u4274,11,7,0.636363626,1,4.816666603,0.437878788,2.716666698,0.564013839,0.08136823
u0191,179,105,0.586592197,1,208.8833313,1.166946054,97.8833313,0.468602896,2.464830875
u4449,722,286,0.396121889,1,691.4833374,0.957733154,238.1000061,0.344332218,1.700790882
u0348,34,20,0.588235319,1,109.6666641,3.225490093,74.8833313,0.682826757,40.9309845
u1617,3,3,1,1,16.51666641,5.50555563,16.51666641,1,23.90635872
u4920,,0,,0,,,0,,
u4596,3,0,0,1,6.683333397,2.227777719,0,0,2.538024664
u1659,51,36,0.70588237,1,58.09999847,1.139215708,45.33333206,0.780263901,3.106653929
u3712,1,1,1,1,0.283333331,0.283333331,0.283333331,1,0
u0006,17,13,0.764705896,1,19.81666756,1.16568625,16.23333359,0.81917578,1.321943521
u4535,429,161,0.375291377,1,420.6499939,0.980536103,170.3833313,0.405047745,1.601627707
u0972,264,152,0.575757563,1,471.4666748,1.785858631,261.9333191,0.555571258,9.524603844
u0080,74,40,0.540540516,1,244.0333405,3.29774785,143.0833282,0.586327016,23.95119667
u2079,112,75,0.669642866,1,95.84999847,0.855803549,53.59999847,0.559207082,1.564939022
u2326,174,81,0.465517253,1,190.8000031,1.096551776,88.6333313,0.464535296,1.159090877
u0860,1,1,1,1,0.300000012,0.300000012,0.300000012,1,0
u3617,,0,,0,,,0,,
u4316,69,39,0.565217376,1,120.4333344,1.745410681,70.55000305,0.585801244,5.093670368
u4416,206,3,0.014563107,1,277.2000122,1.345631123,2.599999905,0.00937951,2.173405886
u0647,88,33,0.375,1,123.5833359,1.404356003,28.54999924,0.231018201,12.04756641
u3437,31,15,0.483870953,1,53.06666565,1.711827993,20.61666679,0.388505012,3.190684557
u2756,23,18,0.782608688,1,43.73333359,1.901449323,37.68333435,0.861661613,5.258959293
u0115,3,2,0.666666687,1,2.983333349,0.99444443,1.716666698,0.575419009,0.09376543
u2499,40,32,0.800000012,1,27.56666756,0.689166665,22.08333397,0.801088274,0.400410414
u1290,,0,,0,,,0,,
u0745,29,16,0.551724136,1,38.29999924,1.320689678,32.29999924,0.843342066,5.968211651
u3535,10,5,0.5,1,29.11666679,2.911666632,12.64999962,0.43445906,6.676947117
u2543,43,20,0.465116292,1,98.6333313,2.293798447,76.3833313,0.774417043,14.55860519
u2691,35,17,0.485714287,1,41.15000153,1.175714254,6.900000095,0.16767922,4.223656178
u2160,15,9,0.600000024,1,16.51666641,1.101111054,6.550000191,0.396569133,1.010017276
u1758,66,35,0.530303001,1,54.78333282,0.830050528,26.58333397,0.4852449,0.608234167
u4429,,0,,0,,,0,,
u1603,,0,,0,,,0,,
u2322,34,21,0.617647052,1,38.29999924,1.126470566,20.11666679,0.525239348,1.658792734
u1135,84,49,0.583333313,1,327.0166626,3.893055439,195.6000061,0.598134637,15.60351372
u2651,34,28,0.823529422,1,147.1666718,4.328431606,131.9666595,0.89671576,15.99987793
u2052,14,9,0.642857134,1,22.64999962,1.617857099,18.58333397,0.820456207,15.32382774
u3931,220,67,0.304545462,1,206.8666687,0.940303028,63.71666718,0.308008373,1.425405979
u3993,2,1,0.5,1,6.583333492,3.291666746,6.133333206,0.931645572,8.075069427
u2688,89,57,0.640449464,1,68.48332977,0.769475639,37.53333282,0.548065245,0.42563194
u4034,210,101,0.480952382,1,132.4499969,0.630714297,42.79999924,0.3231408,0.739195526
u1092,19,10,0.526315808,1,27.43333244,1.443859696,9.050000191,0.329890639,5.182169914
u3399,131,75,0.572519064,1,155.1000061,1.183969498,86.80000305,0.559638917,1.409895658
u3679,90,57,0.633333325,1,103.8333359,1.15370369,55.01666641,0.529855549,1.907449245
u0908,102,57,0.558823526,1,49.08333206,0.481209159,23.61666679,0.481154501,0.182716072
u2614,106,63,0.594339609,1,56.76666641,0.53553462,39.71666718,0.699647665,0.405629337
u2890,54,19,0.351851851,1,51.45000076,0.952777803,11.8166666,0.229672819,2.128022194
u2880,119,47,0.394957989,1,275.1333313,2.312044859,134.2666626,0.488005817,11.34143257
u0071,39,9,0.230769232,1,58.20000076,1.492307663,30.10000038,0.517182112,9.562775612
u3782,63,27,0.428571433,1,53.23333359,0.844973564,25.98333359,0.488102704,0.796698749
u4492,5,4,0.800000012,1,1.116666675,0.223333329,0.866666675,0.776119411,0.009622222
u0345,134,58,0.432835817,1,173.7833405,1.296890497,53.91666794,0.310252219,5.126634121
u0923,91,50,0.549450576,1,157.6000061,1.731868148,50.81666565,0.322440773,22.77644539
u2521,13,8,0.615384638,1,11.83333302,0.910256386,7.900000095,0.667605639,0.836048663
u0276,582,314,0.539518893,1,388.9500122,0.66829896,219.3500061,0.563954234,0.351434439
u3367,,0,,0,,,0,,
u0214,337,111,0.329376847,1,433.2333374,1.28555882,155.7333374,0.359467566,2.438756227
u2825,2,1,0.5,1,26.96666718,13.48333359,3.599999905,0.133498147,97.68027496
u4614,,0,,0,,,0,,
u3015,24,3,0.125,1,22,0.916666687,1.583333373,0.071969695,0.271921307
u2706,36,17,0.472222209,1,122,3.388888836,104.7666702,0.858743191,50.10893631
u4287,2,2,1,1,0.316666663,0.158333331,0.316666663,1,0.001736111
u0060,53,53,1,1,94.26667023,1.778616309,94.26667023,1,5.853253365
u0606,61,25,0.409836054,1,95.58333588,1.56693995,48.16666794,0.503923297,6.591297626
u3305,24,8,0.333333343,1,48.75,2.03125,12.08333302,0.247863248,8.253016472
u1073,195,129,0.661538482,1,227.8999939,1.16871798,138.6833344,0.608527124,1.75395596
u3199,150,64,0.426666677,1,311.5333252,2.0768888,136.4166718,0.437887877,9.090054512
u2009,27,23,0.851851881,1,59.43333435,2.201234579,30.75,0.517386436,14.73757076
u1022,2,1,0.5,1,2.783333302,1.391666651,1.25,0.449101806,0.020069445
u3460,14,5,0.357142866,1,98.84999847,7.060714245,17.83333397,0.180408031,214.3101044
u3520,22,11,0.5,1,15.58333302,0.708333313,9.016666412,0.578609645,0.31933713
